tran_id,product_id,qty,price,purch_date
25-11-2022-01-32-52-1792,71,1,6.59,2022-11-25
25-11-2022-01-32-52-1792,75,1,8.79,2022-11-25
25-11-2022-01-32-52-1792,40,10,35.9,2022-11-25
25-11-2022-01-32-52-1792,96,10,27.5,2022-11-25
25-11-2022-01-32-52-1792,3,6,14.700000000000001,2022-11-25
25-11-2022-01-32-52-1792,42,4,1.56,2022-11-25
25-11-2022-01-32-52-1792,98,7,34.93,2022-11-25
25-11-2022-01-32-52-1792,64,6,26.759999999999998,2022-11-25
25-11-2022-11-15-46-1580,7,1,1.5,2022-11-25
25-11-2022-11-15-46-1580,34,8,15.92,2022-11-25
25-11-2022-11-15-46-1580,25,5,11.75,2022-11-25
25-11-2022-05-55-46-1194,83,9,1.89,2022-11-25
25-11-2022-05-55-46-1194,14,4,3.96,2022-11-25
25-11-2022-05-55-46-1194,63,6,22.740000000000002,2022-11-25
25-11-2022-05-55-46-1194,51,2,4.98,2022-11-25
25-11-2022-05-55-46-1194,33,3,17.97,2022-11-25
25-11-2022-05-55-46-1194,54,4,3.4,2022-11-25
25-11-2022-05-55-46-1194,21,1,2.99,2022-11-25
25-11-2022-05-55-46-1194,20,8,11.12,2022-11-25
25-11-2022-23-22-03-1368,72,10,38.4,2022-11-25
25-11-2022-23-22-03-1368,94,8,15.92,2022-11-25
25-11-2022-23-22-03-1368,81,8,28.72,2022-11-25
25-11-2022-23-22-03-1368,80,3,14.940000000000001,2022-11-25
25-11-2022-23-22-03-1368,34,9,17.91,2022-11-25
25-11-2022-23-22-03-1368,72,10,38.4,2022-11-25
25-11-2022-02-23-45-1194,37,6,16.14,2022-11-25
25-11-2022-02-23-45-1194,17,3,13.5,2022-11-25
25-11-2022-22-39-42-1010,79,9,32.129999999999995,2022-11-25
25-11-2022-22-39-42-1010,34,6,11.94,2022-11-25
25-11-2022-22-39-42-1010,61,4,5.16,2022-11-25
25-11-2022-12-36-20-1997,89,3,8.34,2022-11-25
25-11-2022-12-36-20-1997,91,10,67.0,2022-11-25
25-11-2022-12-36-20-1997,94,1,1.99,2022-11-25
25-11-2022-12-36-20-1997,89,3,8.34,2022-11-25
25-11-2022-12-36-20-1997,7,5,7.5,2022-11-25
25-11-2022-12-36-20-1997,19,6,20.700000000000003,2022-11-25
25-11-2022-12-36-20-1997,41,8,19.12,2022-11-25
25-11-2022-20-35-05-1074,84,2,5.0,2022-11-25
25-11-2022-20-35-05-1074,88,2,7.98,2022-11-25
25-11-2022-20-35-05-1074,7,10,15.0,2022-11-25
26-11-2022-18-31-52-1973,99,5,24.950000000000003,2022-11-26
26-11-2022-18-31-52-1973,22,1,2.79,2022-11-26
26-11-2022-18-31-52-1973,51,7,17.43,2022-11-26
26-11-2022-18-31-52-1973,68,1,2.59,2022-11-26
26-11-2022-18-31-52-1973,9,8,23.92,2022-11-26
26-11-2022-00-45-57-1222,90,9,8.91,2022-11-26
26-11-2022-00-45-57-1222,79,8,28.56,2022-11-26
26-11-2022-00-45-57-1222,31,2,4.98,2022-11-26
26-11-2022-00-45-57-1222,87,6,59.94,2022-11-26
26-11-2022-00-45-57-1222,44,4,5.96,2022-11-26
26-11-2022-00-45-57-1222,70,4,14.0,2022-11-26
26-11-2022-00-45-57-1222,86,5,6.45,2022-11-26
26-11-2022-07-09-22-1721,37,7,18.83,2022-11-26
26-11-2022-07-09-22-1721,25,3,7.050000000000001,2022-11-26
26-11-2022-07-09-22-1721,94,3,5.97,2022-11-26
26-11-2022-07-09-22-1721,73,9,35.910000000000004,2022-11-26
26-11-2022-07-09-22-1721,81,10,35.9,2022-11-26
26-11-2022-07-09-22-1721,41,1,2.39,2022-11-26
26-11-2022-15-14-19-1973,58,5,11.25,2022-11-26
26-11-2022-15-14-19-1973,54,2,1.7,2022-11-26
26-11-2022-15-14-19-1973,51,5,12.450000000000001,2022-11-26
26-11-2022-15-14-19-1973,46,7,4.83,2022-11-26
26-11-2022-15-14-19-1973,14,9,8.91,2022-11-26
26-11-2022-15-14-19-1973,98,5,24.950000000000003,2022-11-26
26-11-2022-15-14-19-1973,90,2,1.98,2022-11-26
26-11-2022-15-14-19-1973,46,10,6.8999999999999995,2022-11-26
26-11-2022-16-36-38-1272,14,1,0.99,2022-11-26
26-11-2022-16-36-38-1272,21,6,17.94,2022-11-26
26-11-2022-16-36-38-1272,63,9,34.11,2022-11-26
26-11-2022-16-36-38-1272,43,1,3.99,2022-11-26
26-11-2022-16-36-38-1272,72,1,3.84,2022-11-26
26-11-2022-01-20-09-1967,23,4,15.16,2022-11-26
26-11-2022-01-20-09-1967,12,2,3.6,2022-11-26
26-11-2022-01-20-09-1967,56,2,3.18,2022-11-26
26-11-2022-01-20-09-1967,83,10,2.1,2022-11-26
26-11-2022-01-20-09-1967,67,1,2.5,2022-11-26
26-11-2022-01-20-09-1967,54,5,4.25,2022-11-26
26-11-2022-01-20-09-1967,38,5,17.5,2022-11-26
26-11-2022-03-55-35-1336,54,6,5.1,2022-11-26
26-11-2022-03-55-35-1336,68,5,12.95,2022-11-26
26-11-2022-03-55-35-1336,40,1,3.59,2022-11-26
26-11-2022-03-55-35-1336,12,7,12.6,2022-11-26
26-11-2022-03-55-35-1336,51,10,24.900000000000002,2022-11-26
26-11-2022-03-55-35-1336,67,7,17.5,2022-11-26
26-11-2022-03-55-35-1336,88,1,3.99,2022-11-26
26-11-2022-03-55-35-1336,41,7,16.73,2022-11-26
26-11-2022-03-55-35-1336,65,4,31.96,2022-11-26
26-11-2022-13-31-34-1540,30,6,18.6,2022-11-26
26-11-2022-13-31-34-1540,95,2,5.98,2022-11-26
26-11-2022-13-31-34-1540,34,6,11.94,2022-11-26
26-11-2022-13-31-34-1540,77,3,1.77,2022-11-26
26-11-2022-13-31-34-1540,58,1,2.25,2022-11-26
26-11-2022-13-31-34-1540,17,6,27.0,2022-11-26
26-11-2022-12-13-03-1795,4,4,11.96,2022-11-26
26-11-2022-12-13-03-1795,62,8,52.0,2022-11-26
26-11-2022-12-13-03-1795,90,6,5.9399999999999995,2022-11-26
26-11-2022-12-13-03-1795,21,6,17.94,2022-11-26
26-11-2022-06-21-43-1568,66,10,39.900000000000006,2022-11-26
26-11-2022-06-21-43-1568,94,7,13.93,2022-11-26
26-11-2022-06-21-43-1568,4,4,11.96,2022-11-26
26-11-2022-06-21-43-1568,76,2,1.14,2022-11-26
26-11-2022-06-21-43-1568,25,1,2.35,2022-11-26
26-11-2022-06-21-43-1568,37,8,21.52,2022-11-26
26-11-2022-06-21-43-1568,90,1,0.99,2022-11-26
26-11-2022-08-05-51-1992,81,2,7.18,2022-11-26
26-11-2022-08-05-51-1992,68,10,25.9,2022-11-26
26-11-2022-08-05-51-1992,54,5,4.25,2022-11-26
26-11-2022-08-05-51-1992,89,2,5.56,2022-11-26
26-11-2022-08-05-51-1992,94,10,19.9,2022-11-26
26-11-2022-08-05-51-1992,84,10,25.0,2022-11-26
26-11-2022-08-05-51-1992,19,5,17.25,2022-11-26
26-11-2022-08-05-51-1992,98,3,14.97,2022-11-26
26-11-2022-08-05-51-1992,44,2,2.98,2022-11-26
27-11-2022-22-35-07-1520,18,5,19.4,2022-11-27
27-11-2022-15-08-47-1540,46,9,6.209999999999999,2022-11-27
27-11-2022-15-08-47-1540,78,3,11.399999999999999,2022-11-27
27-11-2022-15-08-47-1540,37,4,10.76,2022-11-27
27-11-2022-15-08-47-1540,3,8,19.6,2022-11-27
27-11-2022-15-08-47-1540,6,2,3.98,2022-11-27
27-11-2022-15-08-47-1540,75,7,61.529999999999994,2022-11-27
27-11-2022-19-08-02-1795,12,6,10.8,2022-11-27
27-11-2022-19-08-02-1795,11,7,34.93,2022-11-27
27-11-2022-19-08-02-1795,70,8,28.0,2022-11-27
27-11-2022-22-31-29-1087,82,9,71.91,2022-11-27
27-11-2022-22-31-29-1087,93,2,11.98,2022-11-27
27-11-2022-18-08-46-1292,7,9,13.5,2022-11-27
27-11-2022-18-08-46-1292,32,8,24.72,2022-11-27
27-11-2022-18-08-46-1292,18,2,7.76,2022-11-27
27-11-2022-18-08-46-1292,15,6,17.88,2022-11-27
27-11-2022-18-08-46-1292,45,9,8.91,2022-11-27
27-11-2022-18-08-46-1292,83,5,1.05,2022-11-27
27-11-2022-18-08-46-1292,94,3,5.97,2022-11-27
27-11-2022-18-08-46-1292,11,10,49.900000000000006,2022-11-27
27-11-2022-18-08-46-1292,93,10,59.900000000000006,2022-11-27
27-11-2022-09-32-18-1511,97,8,47.92,2022-11-27
27-11-2022-09-32-18-1511,8,1,1.89,2022-11-27
27-11-2022-09-32-18-1511,96,10,27.5,2022-11-27
27-11-2022-09-32-18-1511,4,9,26.910000000000004,2022-11-27
27-11-2022-09-32-18-1511,52,8,6.96,2022-11-27
27-11-2022-09-32-18-1511,37,1,2.69,2022-11-27
27-11-2022-09-32-18-1511,49,10,39.900000000000006,2022-11-27
27-11-2022-09-32-18-1511,23,10,37.9,2022-11-27
27-11-2022-22-22-37-1509,62,5,32.5,2022-11-27
27-11-2022-09-53-46-1650,77,10,5.8999999999999995,2022-11-27
27-11-2022-09-53-46-1650,65,10,79.9,2022-11-27
27-11-2022-09-53-46-1650,77,9,5.31,2022-11-27
27-11-2022-09-53-46-1650,97,4,23.96,2022-11-27
27-11-2022-09-53-46-1650,27,5,10.75,2022-11-27
27-11-2022-09-53-46-1650,39,4,11.0,2022-11-27
27-11-2022-09-53-46-1650,94,9,17.91,2022-11-27
27-11-2022-09-53-46-1650,51,7,17.43,2022-11-27
27-11-2022-09-53-46-1650,35,9,18.81,2022-11-27
27-11-2022-09-53-46-1650,29,8,21.2,2022-11-27
27-11-2022-00-13-45-1406,92,8,19.92,2022-11-27
27-11-2022-00-13-45-1406,55,2,1.56,2022-11-27
27-11-2022-00-55-30-1074,3,8,19.6,2022-11-27
27-11-2022-00-55-30-1074,70,3,10.5,2022-11-27
27-11-2022-21-43-29-1855,25,3,7.050000000000001,2022-11-27
27-11-2022-21-43-29-1855,11,3,14.97,2022-11-27
27-11-2022-21-43-29-1855,26,10,29.8,2022-11-27
27-11-2022-21-43-29-1855,51,4,9.96,2022-11-27
27-11-2022-21-43-29-1855,26,2,5.96,2022-11-27
27-11-2022-21-43-29-1855,34,10,19.9,2022-11-27
27-11-2022-21-43-29-1855,36,7,16.73,2022-11-27
27-11-2022-21-43-29-1855,40,5,17.95,2022-11-27
27-11-2022-21-43-29-1855,60,1,1.99,2022-11-27
27-11-2022-21-43-29-1855,41,3,7.17,2022-11-27
27-11-2022-23-59-45-1142,9,4,11.96,2022-11-27
27-11-2022-09-41-23-1792,92,5,12.450000000000001,2022-11-27
27-11-2022-09-41-23-1792,9,3,8.97,2022-11-27
27-11-2022-09-41-23-1792,59,2,5.58,2022-11-27
27-11-2022-09-41-23-1792,11,2,9.98,2022-11-27
27-11-2022-09-41-23-1792,70,10,35.0,2022-11-27
27-11-2022-09-41-23-1792,96,10,27.5,2022-11-27
27-11-2022-09-41-23-1792,52,7,6.09,2022-11-27
28-11-2022-13-59-45-1087,31,9,22.410000000000004,2022-11-28
28-11-2022-13-59-45-1087,97,3,17.97,2022-11-28
28-11-2022-13-59-45-1087,93,8,47.92,2022-11-28
28-11-2022-13-59-45-1087,42,4,1.56,2022-11-28
28-11-2022-13-59-45-1087,26,6,17.88,2022-11-28
28-11-2022-13-59-45-1087,55,3,2.34,2022-11-28
28-11-2022-13-59-45-1087,81,1,3.59,2022-11-28
28-11-2022-13-59-45-1087,41,4,9.56,2022-11-28
28-11-2022-13-59-45-1087,15,4,11.92,2022-11-28
28-11-2022-13-59-45-1087,99,10,49.900000000000006,2022-11-28
28-11-2022-20-50-47-1277,97,7,41.93,2022-11-28
28-11-2022-13-47-07-1372,63,6,22.740000000000002,2022-11-28
28-11-2022-13-47-07-1372,94,3,5.97,2022-11-28
28-11-2022-13-47-07-1372,6,9,17.91,2022-11-28
28-11-2022-13-47-07-1372,96,10,27.5,2022-11-28
28-11-2022-13-47-07-1372,4,4,11.96,2022-11-28
28-11-2022-13-47-07-1372,68,7,18.13,2022-11-28
28-11-2022-13-47-07-1372,45,9,8.91,2022-11-28
28-11-2022-13-47-07-1372,19,9,31.05,2022-11-28
28-11-2022-18-26-40-1333,51,5,12.450000000000001,2022-11-28
28-11-2022-18-26-40-1333,17,9,40.5,2022-11-28
28-11-2022-18-26-40-1333,93,10,59.900000000000006,2022-11-28
28-11-2022-18-26-40-1333,49,5,19.950000000000003,2022-11-28
28-11-2022-18-26-40-1333,37,10,26.9,2022-11-28
28-11-2022-18-26-40-1333,33,10,59.900000000000006,2022-11-28
28-11-2022-18-26-40-1333,12,2,3.6,2022-11-28
28-11-2022-13-10-26-1013,2,9,11.25,2022-11-28
28-11-2022-13-10-26-1013,17,5,22.5,2022-11-28
28-11-2022-13-10-26-1013,33,2,11.98,2022-11-28
28-11-2022-23-21-54-1509,24,2,5.6,2022-11-28
28-11-2022-23-21-54-1509,61,5,6.45,2022-11-28
28-11-2022-23-21-54-1509,33,6,35.94,2022-11-28
28-11-2022-23-21-54-1509,38,9,31.5,2022-11-28
28-11-2022-23-21-54-1509,68,7,18.13,2022-11-28
28-11-2022-08-37-02-1289,81,2,7.18,2022-11-28
28-11-2022-08-37-02-1289,79,1,3.57,2022-11-28
28-11-2022-08-37-02-1289,70,7,24.5,2022-11-28
28-11-2022-08-37-02-1289,83,4,0.84,2022-11-28
28-11-2022-08-37-02-1289,58,8,18.0,2022-11-28
28-11-2022-08-37-02-1289,16,3,9.42,2022-11-28
28-11-2022-08-37-02-1289,61,3,3.87,2022-11-28
28-11-2022-08-37-02-1289,56,3,4.7700000000000005,2022-11-28
28-11-2022-08-37-02-1289,79,9,32.129999999999995,2022-11-28
28-11-2022-08-37-02-1289,15,3,8.94,2022-11-28
28-11-2022-09-47-20-1997,74,4,3.8,2022-11-28
28-11-2022-09-47-20-1997,44,4,5.96,2022-11-28
28-11-2022-11-02-06-1625,1,6,9.0,2022-11-28
28-11-2022-11-02-06-1625,15,9,26.82,2022-11-28
28-11-2022-11-02-06-1625,71,1,6.59,2022-11-28
28-11-2022-02-58-28-1061,80,8,39.84,2022-11-28
28-11-2022-02-58-28-1061,51,3,7.470000000000001,2022-11-28
28-11-2022-02-58-28-1061,61,8,10.32,2022-11-28
28-11-2022-02-58-28-1061,25,8,18.8,2022-11-28
28-11-2022-02-58-28-1061,82,4,31.96,2022-11-28
28-11-2022-02-58-28-1061,89,1,2.78,2022-11-28
28-11-2022-02-58-28-1061,60,8,15.92,2022-11-28
28-11-2022-02-58-28-1061,27,10,21.5,2022-11-28
28-11-2022-02-58-28-1061,23,7,26.53,2022-11-28
28-11-2022-02-58-28-1061,44,9,13.41,2022-11-28
28-11-2022-12-08-09-1085,89,6,16.68,2022-11-28
28-11-2022-12-08-09-1085,95,8,23.92,2022-11-28
28-11-2022-12-08-09-1085,57,3,5.97,2022-11-28
28-11-2022-12-08-09-1085,94,5,9.95,2022-11-28
28-11-2022-12-08-09-1085,22,3,8.370000000000001,2022-11-28
28-11-2022-12-08-09-1085,82,10,79.9,2022-11-28
28-11-2022-12-08-09-1085,28,5,14.450000000000001,2022-11-28
28-11-2022-12-08-09-1085,13,9,26.82,2022-11-28
28-11-2022-12-08-09-1085,26,2,5.96,2022-11-28
28-11-2022-12-33-09-1856,12,10,18.0,2022-11-28
28-11-2022-12-33-09-1856,94,1,1.99,2022-11-28
28-11-2022-12-33-09-1856,68,3,7.77,2022-11-28
28-11-2022-12-33-09-1856,8,9,17.009999999999998,2022-11-28
28-11-2022-12-33-09-1856,65,5,39.95,2022-11-28
28-11-2022-12-33-09-1856,62,8,52.0,2022-11-28
28-11-2022-12-33-09-1856,99,8,39.92,2022-11-28
28-11-2022-09-46-52-1368,92,6,14.940000000000001,2022-11-28
28-11-2022-09-46-52-1368,17,6,27.0,2022-11-28
28-11-2022-09-46-52-1368,29,6,15.899999999999999,2022-11-28
28-11-2022-09-46-52-1368,30,1,3.1,2022-11-28
28-11-2022-09-46-52-1368,87,2,19.98,2022-11-28
28-11-2022-09-46-52-1368,40,9,32.31,2022-11-28
28-11-2022-22-21-05-1234,41,1,2.39,2022-11-28
28-11-2022-21-08-04-1346,70,10,35.0,2022-11-28
28-11-2022-21-08-04-1346,60,6,11.94,2022-11-28
28-11-2022-21-08-04-1346,3,8,19.6,2022-11-28
28-11-2022-21-08-04-1346,20,4,5.56,2022-11-28
28-11-2022-21-08-04-1346,29,8,21.2,2022-11-28
28-11-2022-21-08-04-1346,98,3,14.97,2022-11-28
29-11-2022-11-10-25-1522,78,4,15.2,2022-11-29
29-11-2022-11-10-25-1522,77,8,4.72,2022-11-29
29-11-2022-11-10-25-1522,28,4,11.56,2022-11-29
29-11-2022-11-10-25-1522,34,3,5.97,2022-11-29
29-11-2022-11-10-25-1522,66,7,27.93,2022-11-29
29-11-2022-22-05-15-1361,22,6,16.740000000000002,2022-11-29
29-11-2022-03-00-40-1031,71,3,19.77,2022-11-29
29-11-2022-03-00-40-1031,86,8,10.32,2022-11-29
29-11-2022-04-14-18-1509,22,10,27.9,2022-11-29
29-11-2022-15-33-56-1595,10,9,16.11,2022-11-29
29-11-2022-15-33-56-1595,66,2,7.98,2022-11-29
29-11-2022-15-33-56-1595,16,10,31.400000000000002,2022-11-29
29-11-2022-15-33-56-1595,22,4,11.16,2022-11-29
29-11-2022-15-33-56-1595,20,1,1.39,2022-11-29
29-11-2022-15-33-56-1595,7,6,9.0,2022-11-29
29-11-2022-01-02-25-1282,69,6,23.94,2022-11-29
29-11-2022-01-02-25-1282,77,2,1.18,2022-11-29
29-11-2022-01-02-25-1282,59,10,27.9,2022-11-29
29-11-2022-01-02-25-1282,36,8,19.12,2022-11-29
29-11-2022-01-02-25-1282,12,4,7.2,2022-11-29
29-11-2022-01-02-25-1282,18,7,27.16,2022-11-29
29-11-2022-01-02-25-1282,48,8,19.12,2022-11-29
29-11-2022-01-02-25-1282,20,9,12.51,2022-11-29
30-11-2022-10-17-06-1272,99,10,49.900000000000006,2022-11-30
30-11-2022-10-17-06-1272,3,1,2.45,2022-11-30
30-11-2022-10-17-06-1272,21,9,26.910000000000004,2022-11-30
30-11-2022-10-17-06-1272,50,4,10.4,2022-11-30
30-11-2022-10-17-06-1272,59,1,2.79,2022-11-30
30-11-2022-10-17-06-1272,40,2,7.18,2022-11-30
30-11-2022-10-17-06-1272,73,6,23.94,2022-11-30
30-11-2022-13-39-57-1522,89,3,8.34,2022-11-30
30-11-2022-13-39-57-1522,43,9,35.910000000000004,2022-11-30
30-11-2022-13-39-57-1522,67,10,25.0,2022-11-30
30-11-2022-23-56-43-1142,65,1,7.99,2022-11-30
30-11-2022-23-56-43-1142,84,10,25.0,2022-11-30
30-11-2022-23-56-43-1142,54,4,3.4,2022-11-30
30-11-2022-23-56-43-1142,19,6,20.700000000000003,2022-11-30
30-11-2022-23-56-43-1142,71,8,52.72,2022-11-30
30-11-2022-23-56-43-1142,84,9,22.5,2022-11-30
30-11-2022-23-56-43-1142,95,6,17.94,2022-11-30
30-11-2022-23-56-43-1142,35,2,4.18,2022-11-30
30-11-2022-23-56-43-1142,58,2,4.5,2022-11-30
30-11-2022-23-56-43-1142,14,5,4.95,2022-11-30
30-11-2022-19-50-30-1361,94,5,9.95,2022-11-30
30-11-2022-19-50-30-1361,86,8,10.32,2022-11-30
30-11-2022-19-50-30-1361,66,3,11.97,2022-11-30
30-11-2022-19-50-30-1361,35,1,2.09,2022-11-30
30-11-2022-19-50-30-1361,94,5,9.95,2022-11-30
30-11-2022-23-53-22-1881,89,7,19.459999999999997,2022-11-30
30-11-2022-14-18-12-1506,38,2,7.0,2022-11-30
30-11-2022-14-18-12-1506,98,8,39.92,2022-11-30
30-11-2022-14-18-12-1506,8,2,3.78,2022-11-30
30-11-2022-14-18-12-1506,46,10,6.8999999999999995,2022-11-30
30-11-2022-14-18-12-1506,86,3,3.87,2022-11-30
30-11-2022-08-15-10-1371,56,8,12.72,2022-11-30
30-11-2022-08-15-10-1371,27,1,2.15,2022-11-30
30-11-2022-08-15-10-1371,3,9,22.05,2022-11-30
30-11-2022-08-15-10-1371,74,6,5.699999999999999,2022-11-30
30-11-2022-08-15-10-1371,27,5,10.75,2022-11-30
30-11-2022-08-15-10-1371,63,4,15.16,2022-11-30
30-11-2022-08-15-10-1371,31,2,4.98,2022-11-30
30-11-2022-08-15-10-1371,58,2,4.5,2022-11-30
30-11-2022-03-51-54-1660,43,6,23.94,2022-11-30
30-11-2022-03-51-54-1660,29,8,21.2,2022-11-30
30-11-2022-03-51-54-1660,82,6,47.94,2022-11-30
30-11-2022-03-51-54-1660,95,2,5.98,2022-11-30
30-11-2022-03-51-54-1660,43,7,27.93,2022-11-30
30-11-2022-03-51-54-1660,49,1,3.99,2022-11-30
30-11-2022-03-51-54-1660,53,2,1.98,2022-11-30
30-11-2022-07-23-48-1272,83,2,0.42,2022-11-30
30-11-2022-07-23-48-1272,66,2,7.98,2022-11-30
30-11-2022-07-23-48-1272,64,2,8.92,2022-11-30
30-11-2022-07-23-48-1272,27,4,8.6,2022-11-30
30-11-2022-07-23-48-1272,58,7,15.75,2022-11-30
30-11-2022-20-45-05-1422,73,9,35.910000000000004,2022-11-30
30-11-2022-20-45-05-1422,26,9,26.82,2022-11-30
30-11-2022-20-45-05-1422,93,5,29.950000000000003,2022-11-30
30-11-2022-20-45-05-1422,16,9,28.26,2022-11-30
30-11-2022-20-45-05-1422,99,7,34.93,2022-11-30
30-11-2022-20-45-05-1422,44,10,14.9,2022-11-30
01-12-2022-23-12-46-1061,35,2,4.18,2022-12-01
01-12-2022-11-25-53-1402,6,6,11.94,2022-12-01
01-12-2022-11-25-53-1402,7,9,13.5,2022-12-01
01-12-2022-11-25-53-1402,12,9,16.2,2022-12-01
01-12-2022-11-25-53-1402,87,2,19.98,2022-12-01
01-12-2022-11-25-53-1402,39,9,24.75,2022-12-01
01-12-2022-11-25-53-1402,87,5,49.95,2022-12-01
01-12-2022-11-25-53-1402,21,4,11.96,2022-12-01
01-12-2022-09-49-27-1331,89,3,8.34,2022-12-01
01-12-2022-09-49-27-1331,82,4,31.96,2022-12-01
01-12-2022-00-45-59-1272,3,10,24.5,2022-12-01
01-12-2022-09-52-20-1413,51,1,2.49,2022-12-01
01-12-2022-09-52-20-1413,27,10,21.5,2022-12-01
01-12-2022-09-52-20-1413,89,9,25.02,2022-12-01
01-12-2022-09-52-20-1413,30,8,24.8,2022-12-01
01-12-2022-14-20-28-1165,89,9,25.02,2022-12-01
01-12-2022-14-20-28-1165,67,2,5.0,2022-12-01
01-12-2022-14-20-28-1165,46,6,4.14,2022-12-01
01-12-2022-14-20-28-1165,2,1,1.25,2022-12-01
01-12-2022-14-20-28-1165,35,1,2.09,2022-12-01
01-12-2022-14-20-28-1165,73,2,7.98,2022-12-01
01-12-2022-23-12-05-1406,29,1,2.65,2022-12-01
02-12-2022-08-33-05-1706,100,7,13.93,2022-12-02
02-12-2022-08-33-05-1706,58,10,22.5,2022-12-02
02-12-2022-01-50-44-1335,30,1,3.1,2022-12-02
02-12-2022-01-50-44-1335,41,5,11.950000000000001,2022-12-02
02-12-2022-01-50-44-1335,23,8,30.32,2022-12-02
02-12-2022-01-50-44-1335,96,4,11.0,2022-12-02
02-12-2022-01-50-44-1335,63,6,22.740000000000002,2022-12-02
02-12-2022-01-50-44-1335,81,3,10.77,2022-12-02
02-12-2022-01-50-44-1335,92,8,19.92,2022-12-02
02-12-2022-01-50-44-1335,57,1,1.99,2022-12-02
02-12-2022-01-50-44-1335,12,2,3.6,2022-12-02
02-12-2022-01-50-44-1335,21,10,29.900000000000002,2022-12-02
02-12-2022-18-56-52-1595,4,8,23.92,2022-12-02
02-12-2022-18-56-52-1595,87,4,39.96,2022-12-02
02-12-2022-18-56-52-1595,3,6,14.700000000000001,2022-12-02
02-12-2022-18-56-52-1595,42,10,3.9000000000000004,2022-12-02
02-12-2022-18-56-52-1595,10,7,12.530000000000001,2022-12-02
02-12-2022-18-56-52-1595,4,6,17.94,2022-12-02
02-12-2022-18-56-52-1595,22,6,16.740000000000002,2022-12-02
02-12-2022-18-56-52-1595,16,8,25.12,2022-12-02
02-12-2022-18-56-52-1595,98,10,49.900000000000006,2022-12-02
02-12-2022-18-56-52-1595,13,10,29.8,2022-12-02
02-12-2022-05-52-14-1100,23,4,15.16,2022-12-02
02-12-2022-05-52-14-1100,61,7,9.030000000000001,2022-12-02
02-12-2022-05-52-14-1100,22,1,2.79,2022-12-02
02-12-2022-05-52-14-1100,65,3,23.97,2022-12-02
02-12-2022-05-52-14-1100,100,3,5.97,2022-12-02
02-12-2022-05-52-14-1100,17,2,9.0,2022-12-02
02-12-2022-05-52-14-1100,56,7,11.13,2022-12-02
02-12-2022-05-52-14-1100,56,8,12.72,2022-12-02
02-12-2022-05-52-14-1100,31,8,19.92,2022-12-02
02-12-2022-05-52-14-1100,46,7,4.83,2022-12-02
02-12-2022-02-50-27-1298,41,2,4.78,2022-12-02
02-12-2022-02-50-27-1298,58,1,2.25,2022-12-02
02-12-2022-02-50-27-1298,84,8,20.0,2022-12-02
02-12-2022-02-50-27-1298,64,6,26.759999999999998,2022-12-02
02-12-2022-02-50-27-1298,78,7,26.599999999999998,2022-12-02
02-12-2022-02-50-27-1298,3,6,14.700000000000001,2022-12-02
02-12-2022-08-22-53-1506,66,4,15.96,2022-12-02
02-12-2022-08-22-53-1506,34,2,3.98,2022-12-02
02-12-2022-08-22-53-1506,56,3,4.7700000000000005,2022-12-02
02-12-2022-08-22-53-1506,17,4,18.0,2022-12-02
02-12-2022-08-22-53-1506,3,5,12.25,2022-12-02
02-12-2022-02-16-27-1030,32,5,15.45,2022-12-02
02-12-2022-08-43-24-1165,94,4,7.96,2022-12-02
03-12-2022-13-43-28-1207,11,6,29.94,2022-12-03
03-12-2022-13-43-28-1207,20,10,13.899999999999999,2022-12-03
03-12-2022-14-29-20-1010,22,6,16.740000000000002,2022-12-03
03-12-2022-14-29-20-1010,7,10,15.0,2022-12-03
03-12-2022-12-48-25-1422,54,4,3.4,2022-12-03
03-12-2022-12-48-25-1422,38,2,7.0,2022-12-03
03-12-2022-12-48-25-1422,88,10,39.900000000000006,2022-12-03
03-12-2022-12-48-25-1422,98,1,4.99,2022-12-03
03-12-2022-12-48-25-1422,11,6,29.94,2022-12-03
03-12-2022-12-48-25-1422,63,5,18.95,2022-12-03
03-12-2022-12-48-25-1422,100,5,9.95,2022-12-03
03-12-2022-12-48-25-1422,44,3,4.47,2022-12-03
03-12-2022-11-28-46-1881,60,4,7.96,2022-12-03
03-12-2022-10-02-26-1520,22,4,11.16,2022-12-03
03-12-2022-10-02-26-1520,44,8,11.92,2022-12-03
03-12-2022-10-02-26-1520,57,3,5.97,2022-12-03
03-12-2022-10-02-26-1520,73,8,31.92,2022-12-03
03-12-2022-10-02-26-1520,23,6,22.740000000000002,2022-12-03
03-12-2022-04-49-46-1222,8,1,1.89,2022-12-03
03-12-2022-04-49-46-1222,2,9,11.25,2022-12-03
03-12-2022-04-49-46-1222,77,6,3.54,2022-12-03
03-12-2022-04-49-46-1222,90,6,5.9399999999999995,2022-12-03
03-12-2022-01-41-13-1595,87,3,29.97,2022-12-03
03-12-2022-01-41-13-1595,38,10,35.0,2022-12-03
03-12-2022-01-41-13-1595,57,3,5.97,2022-12-03
03-12-2022-01-41-13-1595,27,3,6.449999999999999,2022-12-03
03-12-2022-08-37-40-1200,17,8,36.0,2022-12-03
03-12-2022-08-37-40-1200,26,2,5.96,2022-12-03
03-12-2022-08-37-40-1200,52,4,3.48,2022-12-03
03-12-2022-08-37-40-1200,88,8,31.92,2022-12-03
03-12-2022-08-37-40-1200,69,1,3.99,2022-12-03
