,member_id,product_id,total_trans
4926,1460,92,112.05
4927,1460,93,89.85
4928,1460,94,23.88
4929,1460,95,74.75
4930,1460,96,46.75
4931,1460,97,179.7
4932,1460,98,54.89
4933,1460,99,319.36
4934,1460,100,7.96
4935,1475,2,16.25
4936,1475,3,110.25
4937,1475,4,74.75
4938,1475,5,24.5
4939,1475,6,49.75
4940,1475,7,67.5
4941,1475,8,39.69
4942,1475,9,5.98
4943,1475,10,19.69
4944,1475,11,84.83
4945,1475,12,18.0
4946,1475,14,11.88
4947,1475,15,68.54
4948,1475,16,18.84
4949,1475,17,31.5
4950,1475,18,65.96
4951,1475,19,75.9
4952,1475,20,40.31
4953,1475,22,50.22
4954,1475,23,94.75
4955,1475,24,84.0
4956,1475,25,32.9
4957,1475,26,29.8
4958,1475,27,53.75
4959,1475,28,80.92
4960,1475,29,71.55
4961,1475,30,31.0
4962,1475,31,24.9
4963,1475,32,33.99
4964,1475,33,173.71
4965,1475,34,31.84
4966,1475,35,68.97
4967,1475,36,23.9
4968,1475,37,48.42
4969,1475,38,91.0
4970,1475,39,49.5
4971,1475,41,54.97
4972,1475,42,5.46
4973,1475,43,219.45
4974,1475,44,26.82
4975,1475,45,6.93
4976,1475,46,17.25
4977,1475,47,20.0
4978,1475,48,69.31
4979,1475,50,59.8
4980,1475,51,24.9
4981,1475,52,8.7
4982,1475,53,22.77
4983,1475,54,25.5
4984,1475,55,12.48
4985,1475,56,41.34
4986,1475,57,25.87
4987,1475,58,76.5
4988,1475,59,27.9
4989,1475,60,19.9
4990,1475,61,16.77
4991,1475,62,84.5
4992,1475,63,72.01
4993,1475,64,22.3
4994,1475,65,31.96
4995,1475,66,43.89
4996,1475,67,15.0
4997,1475,68,12.95
4998,1475,69,23.94
4999,1475,70,24.5
5000,1475,71,79.08
5001,1475,72,61.44
5002,1475,73,63.84
5003,1475,74,25.65
5004,1475,75,35.16
5005,1475,76,9.12
5006,1475,77,9.44
5007,1475,78,72.2
5008,1475,79,17.85
5009,1475,80,79.68
5010,1475,81,32.31
5011,1475,82,63.92
5012,1475,83,2.73
5013,1475,84,50.0
5014,1475,85,84.83
5015,1475,86,21.93
5016,1475,87,49.95
5017,1475,88,35.91
5018,1475,89,69.5
5019,1475,90,20.79
5020,1475,91,26.8
5021,1475,92,17.43
5022,1475,93,95.84
5023,1475,94,45.77
5024,1475,95,62.79
5025,1475,96,99.0
5026,1475,97,17.97
5027,1475,98,34.93
5028,1475,99,24.95
5029,1475,100,11.94
5030,1487,1,15.0
5031,1487,2,25.0
5032,1487,3,66.15
5033,1487,4,77.74
5034,1487,5,31.5
5035,1487,6,39.8
5036,1487,8,62.37
5037,1487,9,14.95
5038,1487,10,59.07
5039,1487,11,94.81
5040,1487,12,34.2
5041,1487,13,113.24
5042,1487,14,20.79
5043,1487,15,59.6
5044,1487,16,56.52
5045,1487,17,76.5
5046,1487,18,34.92
5047,1487,19,131.1
5048,1487,20,34.75
5049,1487,21,59.8
5050,1487,22,19.53
5051,1487,23,174.34
5052,1487,24,33.6
5053,1487,25,47.0
5054,1487,26,98.34
5055,1487,27,75.25
5056,1487,28,72.25
5057,1487,29,76.85
5058,1487,30,77.5
5059,1487,31,62.25
5060,1487,32,46.35
5061,1487,33,311.48
5062,1487,34,41.79
5063,1487,35,12.54
5064,1487,36,107.55
5065,1487,37,64.56
5066,1487,38,80.5
5067,1487,39,33.0
5068,1487,40,10.77
5069,1487,41,2.39
5070,1487,42,3.12
5071,1487,43,71.82
5072,1487,44,10.43
5073,1487,45,35.64
5074,1487,46,20.7
5075,1487,47,55.0
5076,1487,48,35.85
5077,1487,49,139.65
5078,1487,50,46.8
5079,1487,51,42.33
5080,1487,52,33.93
5081,1487,53,5.94
5082,1487,54,24.65
5083,1487,55,24.96
5084,1487,56,39.75
5085,1487,57,107.46
5086,1487,58,81.0
5087,1487,59,100.44
5088,1487,60,25.87
5089,1487,61,23.22
5090,1487,62,32.5
5091,1487,63,18.95
5092,1487,64,156.1
5093,1487,65,239.7
5094,1487,66,79.8
5095,1487,67,42.5
5096,1487,68,51.8
5097,1487,69,99.75
5098,1487,70,35.0
5099,1487,71,39.54
5100,1487,72,38.4
5101,1487,73,103.74
5102,1487,74,26.6
5103,1487,75,96.69
5104,1487,76,8.55
5105,1487,77,11.8
5106,1487,78,26.6
5107,1487,79,107.1
5108,1487,80,109.56
5109,1487,81,39.49
5110,1487,82,47.94
5111,1487,83,2.52
5112,1487,84,75.0
5113,1487,85,79.84
5114,1487,86,30.96
5115,1487,87,329.67
5116,1487,88,107.73
5117,1487,89,25.02
5118,1487,90,19.8
5119,1487,91,140.7
5120,1487,92,42.33
5121,1487,93,173.71
5122,1487,94,33.83
5123,1487,95,77.74
5124,1487,96,112.75
5125,1487,97,305.49
5126,1487,98,99.8
5127,1487,100,69.65
5128,1489,1,25.5
5129,1489,2,26.25
5130,1489,3,22.05
5131,1489,5,61.25
5132,1489,6,65.67
5133,1489,7,40.5
5134,1489,8,13.23
5135,1489,10,41.17
5136,1489,11,99.8
5137,1489,12,55.8
5138,1489,13,92.38
5139,1489,14,28.71
5140,1489,15,59.6
5141,1489,16,87.92
5142,1489,17,85.5
5143,1489,18,124.16
5144,1489,19,31.05
5145,1489,21,47.84
5146,1489,22,55.8
5147,1489,23,41.69
5148,1489,24,137.2
5149,1489,25,44.65
5150,1489,26,169.86
5151,1489,27,15.05
5152,1489,28,26.01
5153,1489,29,53.0
5154,1489,30,12.4
5155,1489,31,52.29
5156,1489,32,120.51
5157,1489,33,65.89
5158,1489,34,35.82
5159,1489,35,25.08
5160,1489,36,31.07
5161,1489,37,40.35
5162,1489,38,45.5
5163,1489,39,82.5
5164,1489,40,125.65
5165,1489,41,52.58
5166,1489,42,19.11
5167,1489,43,55.86
5168,1489,44,16.39
5169,1489,45,12.87
5170,1489,46,2.76
5171,1489,47,60.0
5172,1489,48,136.23
5173,1489,49,163.59
5174,1489,50,62.4
5175,1489,51,24.9
5176,1489,52,20.88
5177,1489,53,23.76
5178,1489,54,9.35
5179,1489,55,17.94
5180,1489,56,38.16
5181,1489,57,69.65
5182,1489,58,18.0
5183,1489,59,86.49
5184,1489,60,33.83
5185,1489,61,28.38
5186,1489,62,169.0
5187,1489,63,72.01
5188,1489,64,115.96
5189,1489,65,127.84
5190,1489,66,147.63
5191,1489,67,65.0
5192,1489,68,31.08
5193,1489,69,103.74
5194,1489,70,213.5
5195,1489,71,144.98
5196,1489,72,96.0
5197,1489,73,123.69
5198,1489,74,14.25
5199,1489,75,149.43
5200,1489,76,24.51
5201,1489,77,13.57
5202,1489,78,53.2
5203,1489,79,32.13
5204,1489,80,79.68
5205,1489,81,57.44
5206,1489,82,127.84
5207,1489,83,2.73
5208,1489,84,52.5
5209,1489,85,74.85
5210,1489,86,12.9
5211,1489,87,129.87
5212,1489,88,47.88
5213,1489,89,136.22
5214,1489,90,14.85
5215,1489,91,261.3
5216,1489,93,107.82
5217,1489,94,11.94
5218,1489,95,29.9
5219,1489,96,16.5
5220,1489,97,197.67
5221,1489,98,74.85
5222,1489,99,214.57
5223,1489,100,11.94
5224,1506,1,42.0
5225,1506,2,21.25
5226,1506,3,53.9
5227,1506,4,128.57
5228,1506,5,61.25
5229,1506,6,23.88
5230,1506,7,25.5
5231,1506,8,39.69
5232,1506,9,59.8
5233,1506,10,114.56
5234,1506,11,179.64
5235,1506,12,39.6
5236,1506,13,65.56
5237,1506,14,19.8
5238,1506,15,47.68
5239,1506,16,50.24
5240,1506,17,54.0
5241,1506,18,15.52
5242,1506,19,41.4
5243,1506,20,33.36
5244,1506,21,95.68
5245,1506,22,16.74
5246,1506,23,109.91
5247,1506,24,22.4
5248,1506,25,89.3
5249,1506,26,92.38
5250,1506,27,36.55
5251,1506,28,63.58
5252,1506,29,39.75
5253,1506,30,130.2
5254,1506,31,92.13
5255,1506,32,135.96
5256,1506,33,185.69
5257,1506,34,31.84
5258,1506,35,25.08
5259,1506,36,78.87
5260,1506,37,13.45
5261,1506,38,87.5
5262,1506,39,55.0
5263,1506,40,118.47
5264,1506,41,43.02
5265,1506,42,5.07
5266,1506,43,135.66
5267,1506,44,35.76
5268,1506,45,23.76
5269,1506,46,16.56
5270,1506,47,52.5
5271,1506,48,9.56
5272,1506,49,155.61
5273,1506,50,36.4
5274,1506,51,74.7
5275,1506,52,28.71
5276,1506,53,16.83
5277,1506,54,20.4
5278,1506,55,12.48
5279,1506,56,103.35
5280,1506,57,25.87
5281,1506,58,92.25
5282,1506,59,75.33
5283,1506,60,53.73
5284,1506,61,41.28
5285,1506,62,188.5
5286,1506,63,98.54
5287,1506,64,147.18
5288,1506,65,263.67
5289,1506,66,111.72
5290,1506,67,30.0
5291,1506,68,62.16
5292,1506,69,103.74
5293,1506,70,17.5
5294,1506,71,65.9
5295,1506,72,107.52
5296,1506,73,131.67
5297,1506,75,202.17
5298,1506,76,2.85
5299,1506,77,11.21
5300,1506,78,38.0
5301,1506,79,14.28
5302,1506,80,94.62
5303,1506,81,39.49
5304,1506,82,31.96
5305,1506,83,11.97
5306,1506,84,67.5
5307,1506,85,119.76
5308,1506,86,12.9
5309,1506,87,269.73
5310,1506,88,127.68
5311,1506,89,69.5
5312,1506,90,8.91
5313,1506,91,140.7
5314,1506,92,112.05
5315,1506,93,305.49
5316,1506,94,53.73
5317,1506,95,29.9
5318,1506,96,63.25
5319,1506,97,119.8
5320,1506,98,134.73
5321,1506,99,234.53
5322,1506,100,57.71
5323,1509,1,9.0
5324,1509,2,42.5
5325,1509,3,49.0
5326,1509,4,92.69
5327,1509,5,56.0
5328,1509,6,41.79
5329,1509,7,33.0
5330,1509,8,45.36
5331,1509,9,41.86
5332,1509,10,28.64
5333,1509,11,169.66
5334,1509,12,19.8
5335,1509,13,83.44
5336,1509,14,12.87
5337,1509,15,166.88
5338,1509,16,81.64
5339,1509,17,90.0
5340,1509,18,15.52
5341,1509,19,144.9
5342,1509,20,48.65
5343,1509,22,64.17
5344,1509,23,68.22
5345,1509,24,72.8
5346,1509,25,39.95
5347,1509,26,95.36
5348,1509,27,10.75
5349,1509,28,69.36
5350,1509,29,7.95
5351,1509,30,89.9
5352,1509,31,52.29
5353,1509,32,111.24
5354,1509,33,233.61
5355,1509,34,19.9
5356,1509,35,39.71
5357,1509,36,23.9
5358,1509,37,75.32
5359,1509,38,31.5
5360,1509,39,22.0
5361,1509,40,39.49
5362,1509,41,23.9
5363,1509,42,16.38
5364,1509,43,51.87
5365,1509,44,46.19
5366,1509,45,29.7
5367,1509,46,8.28
5368,1509,47,50.0
5369,1509,48,23.9
5370,1509,49,39.9
5371,1509,52,17.4
5372,1509,53,6.93
5373,1509,54,2.55
5374,1509,55,26.52
5375,1509,56,17.49
5376,1509,57,31.84
5377,1509,58,9.0
5378,1509,59,47.43
5379,1509,60,43.78
5380,1509,61,15.48
5381,1509,62,175.5
5382,1509,63,37.9
5383,1509,64,26.76
5384,1509,65,31.96
5385,1509,66,35.91
5386,1509,67,12.5
5387,1509,68,67.34
5388,1509,69,115.71
5389,1509,70,17.5
5390,1509,71,52.72
5391,1509,72,46.08
5392,1509,73,91.77
5393,1509,74,26.6
5394,1509,75,61.53
5395,1509,76,7.98
5396,1509,77,4.13
5397,1509,78,60.8
5398,1509,79,42.84
5399,1509,80,64.74
5400,1509,81,71.8
5401,1509,82,71.91
5402,1509,83,0.84
5403,1509,84,32.5
5404,1509,85,94.81
5405,1509,86,25.8
5406,1509,87,199.8
5407,1509,88,179.55
5408,1509,89,55.6
5409,1509,90,22.77
5410,1509,91,120.6
5411,1509,92,34.86
5412,1509,93,65.89
5413,1509,94,7.96
5414,1509,95,62.79
5415,1509,96,13.75
5416,1509,97,143.76
5417,1509,98,4.99
5418,1509,99,169.66
5419,1509,100,43.78
5420,1511,2,10.0
5421,1511,3,7.35
5422,1511,4,23.92
5423,1511,5,31.5
5424,1511,6,35.82
5425,1511,7,34.5
5426,1511,8,5.67
5427,1511,9,53.82
5428,1511,10,12.53
5429,1511,11,179.64
5430,1511,12,90.0
5431,1511,13,74.5
5432,1511,14,17.82
5433,1511,15,74.5
5434,1511,16,87.92
5435,1511,17,99.0
5436,1511,18,38.8
5437,1511,19,24.15
5438,1511,20,25.02
5439,1511,21,74.75
5440,1511,22,36.27
5441,1511,23,68.22
5442,1511,24,50.4
5443,1511,25,16.45
5444,1511,26,53.64
5445,1511,27,43.0
5446,1511,28,54.91
5447,1511,29,47.7
5448,1511,30,102.3
5449,1511,31,49.8
5450,1511,32,3.09
5451,1511,33,143.76
5452,1511,34,9.95
5453,1511,35,18.81
5454,1511,36,38.24
5455,1511,37,21.52
5456,1511,38,31.5
5457,1511,39,57.75
5458,1511,40,86.16
5459,1511,41,66.92
5460,1511,42,10.92
5461,1511,43,67.83
5462,1511,44,25.33
5463,1511,45,5.94
5464,1511,46,4.14
5465,1511,47,27.5
5466,1511,48,47.8
5467,1511,49,199.5
5468,1511,50,46.8
5469,1511,51,24.9
5470,1511,52,8.7
5471,1511,53,18.81
5472,1511,54,7.65
5473,1511,55,3.9
5474,1511,56,27.03
5475,1511,57,25.87
5476,1511,58,58.5
5477,1511,59,44.64
5478,1511,60,39.8
5479,1511,61,19.35
5480,1511,62,175.5
5481,1511,63,56.85
5482,1511,64,169.48
5483,1511,66,59.85
5484,1511,67,45.0
5485,1511,68,44.03
5486,1511,70,80.5
5487,1511,71,52.72
5488,1511,72,149.76
5489,1511,73,111.72
5490,1511,74,14.25
5491,1511,75,140.64
5492,1511,76,2.85
5493,1511,77,17.11
5494,1511,78,26.6
5495,1511,79,32.13
5496,1511,80,54.78
5497,1511,81,165.14
5498,1511,82,175.78
5499,1511,83,9.87
5500,1511,84,82.5
5501,1511,85,49.9
5502,1511,86,37.41
5503,1511,87,19.98
5504,1511,88,51.87
5505,1511,89,47.26
5506,1511,91,33.5
5507,1511,92,62.25
5508,1511,93,83.86
5509,1511,94,23.88
5510,1511,95,23.92
5511,1511,96,77.0
5512,1511,97,53.91
5513,1511,98,84.83
5514,1511,99,194.61
5515,1511,100,49.75
5516,1513,1,72.0
5517,1513,2,22.5
5518,1513,3,49.0
5519,1513,4,35.88
5520,1513,5,47.25
5521,1513,6,63.68
5522,1513,7,30.0
5523,1513,8,18.9
5524,1513,9,68.77
5525,1513,10,16.11
5526,1513,11,139.72
5527,1513,12,23.4
5528,1513,13,146.02
5529,1513,14,20.79
5530,1513,15,131.12
5531,1513,16,97.34
5532,1513,17,58.5
5533,1513,18,62.08
5534,1513,19,131.1
5535,1513,20,44.48
5536,1513,21,53.82
5537,1513,22,50.22
5538,1513,23,128.86
5539,1513,24,84.0
5540,1513,25,56.4
5541,1513,26,26.82
5542,1513,27,45.15
5543,1513,28,141.61
5544,1513,29,53.0
5545,1513,30,68.2
5546,1513,31,44.82
5547,1513,32,37.08
5548,1513,33,71.88
5549,1513,34,97.51
5550,1513,35,16.72
5551,1513,36,7.17
5552,1513,37,51.11
5553,1513,38,126.0
5554,1513,39,74.25
5555,1513,40,82.57
5556,1513,41,78.87
5557,1513,42,18.72
5558,1513,43,159.6
5559,1513,44,37.25
5560,1513,45,53.46
5561,1513,46,33.81
5562,1513,47,10.0
5563,1513,48,62.14
5564,1513,49,23.94
5565,1513,50,70.2
5566,1513,51,102.09
5567,1513,52,31.32
5568,1513,53,48.51
5569,1513,54,16.15
5570,1513,55,10.92
5571,1513,56,60.42
5572,1513,57,21.89
5573,1513,58,78.75
5574,1513,59,58.59
5575,1513,60,73.63
5576,1513,61,30.96
5577,1513,62,91.0
5578,1513,63,75.8
5579,1513,64,53.52
5580,1513,65,319.6
5581,1513,66,23.94
5582,1513,67,17.5
5583,1513,68,59.57
5584,1513,69,31.92
5585,1513,70,112.0
5586,1513,71,72.49
5587,1513,72,84.48
5588,1513,73,67.83
5589,1513,74,3.8
5590,1513,75,281.28
5591,1513,76,7.41
5592,1513,77,8.26
5593,1513,78,57.0
5594,1513,79,171.36
5595,1513,80,194.22
5596,1513,81,53.85
5597,1513,82,119.85
5598,1513,83,0.21
5599,1513,84,72.5
5600,1513,85,79.84
5601,1513,86,20.64
5602,1513,88,79.8
5603,1513,89,58.38
5604,1513,90,17.82
5605,1513,91,174.2
5606,1513,92,39.84
5607,1513,93,137.77
5608,1513,94,25.87
5609,1513,95,92.69
5610,1513,96,57.75
5611,1513,97,209.65
5612,1513,98,119.76
5613,1513,99,124.75
5614,1513,100,35.82
5615,1520,1,96.0
5616,1520,2,1.25
5617,1520,4,80.73
5618,1520,5,29.75
5619,1520,6,53.73
5620,1520,7,22.5
5621,1520,8,24.57
5622,1520,9,26.91
5623,1520,10,25.06
5624,1520,11,89.82
5625,1520,12,36.0
5626,1520,13,62.58
5627,1520,14,17.82
5628,1520,15,68.54
5629,1520,16,56.52
5630,1520,17,63.0
5631,1520,18,97.0
5632,1520,19,55.2
5633,1520,20,25.02
5634,1520,21,44.85
5635,1520,22,69.75
5636,1520,23,109.91
5637,1520,24,11.2
5638,1520,25,37.6
5639,1520,26,80.46
5640,1520,27,113.95
5641,1520,28,60.69
5642,1520,29,37.1
5643,1520,30,21.7
5644,1520,31,44.82
5645,1520,32,98.88
5646,1520,33,119.8
5647,1520,34,75.62
5648,1520,35,50.16
5649,1520,36,11.95
5650,1520,37,18.83
5651,1520,38,157.5
5652,1520,39,41.25
5653,1520,40,35.9
5654,1520,41,81.26
5655,1520,42,7.02
5656,1520,43,123.69
5657,1520,44,26.82
5658,1520,45,12.87
5659,1520,46,17.94
5660,1520,47,67.5
5661,1520,48,81.26
5662,1520,49,83.79
5663,1520,50,46.8
5664,1520,51,32.37
5665,1520,52,10.44
5666,1520,53,14.85
5667,1520,54,21.25
5668,1520,55,14.04
5669,1520,56,28.62
5670,1520,57,23.88
5671,1520,58,4.5
5672,1520,59,41.85
5673,1520,60,41.79
5674,1520,61,9.03
5675,1520,62,65.0
5676,1520,63,45.48
5677,1520,64,49.06
5678,1520,65,71.91
5679,1520,66,59.85
5680,1520,68,90.65
5681,1520,69,139.65
5682,1520,70,14.0
5683,1520,71,237.24
5684,1520,72,115.2
5685,1520,73,103.74
5686,1520,74,28.5
5687,1520,75,123.06
5688,1520,76,9.12
5689,1520,77,17.7
5690,1520,78,34.2
5691,1520,79,74.97
5692,1520,80,134.46
5693,1520,81,75.39
5694,1520,82,311.61
5695,1520,83,1.68
5696,1520,84,75.0
5697,1520,85,129.74
5698,1520,86,9.03
5699,1520,87,209.79
5700,1520,88,91.77
5701,1520,89,2.78
5702,1520,91,194.3
5703,1520,92,24.9
5704,1520,93,29.95
5705,1520,94,33.83
5706,1520,95,35.88
5707,1520,96,74.25
5708,1520,97,65.89
5709,1520,98,159.68
5710,1520,100,7.96
5711,1522,1,27.0
5712,1522,2,42.5
5713,1522,3,90.65
5714,1522,4,26.91
5715,1522,5,35.0
5716,1522,6,49.75
5717,1522,7,21.0
5718,1522,8,13.23
5719,1522,9,71.76
5720,1522,10,5.37
5721,1522,11,279.44
5722,1522,12,30.6
5723,1522,13,83.44
5724,1522,14,7.92
5725,1522,15,86.42
5726,1522,16,69.08
5727,1522,17,135.0
5728,1522,18,73.72
5729,1522,19,13.8
5730,1522,20,31.97
5731,1522,21,104.65
5732,1522,22,55.8
5733,1522,23,64.43
5734,1522,24,56.0
5735,1522,25,82.25
5736,1522,26,56.62
5737,1522,27,25.8
5738,1522,28,106.93
5739,1522,29,23.85
5740,1522,30,52.7
5741,1522,31,42.33
5742,1522,32,86.52
5743,1522,33,167.72
5744,1522,34,31.84
5745,1522,35,54.34
5746,1522,36,28.68
5747,1522,37,96.84
5748,1522,38,108.5
5749,1522,39,52.25
5750,1522,40,21.54
5751,1522,41,69.31
5752,1522,42,2.34
5753,1522,43,59.85
5754,1522,44,40.23
5755,1522,45,18.81
5756,1522,46,17.94
5757,1522,47,57.5
5758,1522,48,100.38
5759,1522,49,183.54
5760,1522,50,57.2
5761,1522,51,67.23
5762,1522,52,8.7
5763,1522,53,16.83
5764,1522,54,36.55
5765,1522,55,10.14
5766,1522,56,54.06
5767,1522,57,27.86
5768,1522,58,18.0
5769,1522,59,97.65
5770,1522,60,35.82
5771,1522,61,12.9
5772,1522,62,58.5
5773,1522,63,159.18
5774,1522,64,22.3
5775,1522,65,135.83
5776,1522,66,67.83
5777,1522,68,72.52
5778,1522,69,59.85
5779,1522,70,52.5
5780,1522,71,158.16
5781,1522,72,126.72
5782,1522,73,67.83
5783,1522,74,1.9
5784,1522,75,281.28
5785,1522,76,8.55
5786,1522,77,17.7
5787,1522,78,98.8
5788,1522,79,53.55
5789,1522,80,114.54
5790,1522,81,32.31
5791,1522,82,287.64
5792,1522,83,2.31
5793,1522,84,32.5
5794,1522,85,54.89
5795,1522,86,11.61
5796,1522,87,149.85
5797,1522,88,275.31
5798,1522,89,113.98
5799,1522,90,11.88
5800,1522,91,93.8
5801,1522,92,17.43
5802,1522,93,149.75
5803,1522,94,73.63
5804,1522,95,86.71
5805,1522,96,8.25
5806,1522,97,113.81
5807,1522,98,24.95
5808,1522,99,139.72
5809,1522,100,13.93
5810,1540,1,28.5
5811,1540,2,60.0
5812,1540,3,66.15
5813,1540,4,56.81
5814,1540,5,31.5
5815,1540,6,19.9
5816,1540,7,24.0
5817,1540,8,17.01
5818,1540,9,59.8
5819,1540,10,23.27
5820,1540,11,179.64
5821,1540,12,18.0
5822,1540,13,86.42
5823,1540,14,26.73
5824,1540,15,107.28
5825,1540,16,9.42
5826,1540,17,175.5
5827,1540,18,89.24
5828,1540,19,24.15
5829,1540,20,48.65
5830,1540,21,86.71
5831,1540,22,50.22
5832,1540,23,64.43
5833,1540,24,33.6
5834,1540,25,56.4
5835,1540,26,98.34
5836,1540,27,19.35
5837,1540,28,14.45
5838,1540,29,29.15
5839,1540,30,15.5
5840,1540,31,47.31
5841,1540,32,15.45
5842,1540,33,209.65
5843,1540,34,35.82
5844,1540,35,64.79
5845,1540,36,21.51
5846,1540,37,83.39
5847,1540,38,56.0
5848,1540,39,38.5
5849,1540,40,39.49
5850,1540,41,62.14
5851,1540,42,7.02
5852,1540,43,91.77
5853,1540,44,53.64
5854,1540,45,10.89
5855,1540,46,20.01
5856,1540,47,77.5
5857,1540,48,62.14
5858,1540,49,39.9
5859,1540,50,41.6
5860,1540,51,24.9
5861,1540,52,21.75
5862,1540,53,22.77
5863,1540,54,19.55
5864,1540,55,7.8
5865,1540,56,71.55
5866,1540,57,65.67
5867,1540,58,42.75
5868,1540,59,55.8
5869,1540,60,41.79
5870,1540,61,47.73
5871,1540,62,143.0
5872,1540,63,83.38
5873,1540,64,231.92
5874,1540,65,351.56
5875,1540,66,159.6
5876,1540,67,40.0
5877,1540,68,77.7
5878,1540,69,107.73
5879,1540,70,94.5
5880,1540,71,125.21
5881,1540,72,34.56
5882,1540,73,31.92
5883,1540,74,19.95
5884,1540,75,96.69
5885,1540,76,17.67
5886,1540,77,14.75
5887,1540,78,72.2
5888,1540,79,42.84
5889,1540,80,24.9
5890,1540,81,68.21
5891,1540,82,255.68
5892,1540,83,4.2
5893,1540,84,57.5
5894,1540,85,79.84
5895,1540,86,6.45
5896,1540,87,229.77
5897,1540,88,55.86
5898,1540,89,44.48
5899,1540,90,13.86
5900,1540,91,167.5
5901,1540,92,34.86
5902,1540,93,173.71
5903,1540,94,11.94
5904,1540,95,62.79
5905,1540,96,8.25
5906,1540,97,77.87
5907,1540,98,79.84
5908,1540,99,114.77
5909,1540,100,43.78
5910,1549,1,54.0
5911,1549,2,20.0
5912,1549,3,80.85
5913,1549,4,23.92
5914,1549,5,40.25
5915,1549,7,7.5
5916,1549,8,49.14
5917,1549,9,26.91
5918,1549,10,50.12
5919,1549,11,159.68
5920,1549,12,63.0
5921,1549,13,59.6
5922,1549,14,27.72
5923,1549,15,107.28
5924,1549,16,91.06
5925,1549,17,234.0
5926,1549,18,209.52
5927,1549,19,82.8
5928,1549,20,51.43
5929,1549,22,55.8
5930,1549,23,94.75
5931,1549,24,61.6
5932,1549,25,84.6
5933,1549,26,50.66
5934,1549,27,58.05
5935,1549,28,46.24
5936,1549,29,45.05
5937,1549,30,6.2
5938,1549,31,87.15
5939,1549,32,101.97
5940,1549,33,119.8
5941,1549,34,41.79
5942,1549,35,6.27
5943,1549,36,47.8
5944,1549,37,96.84
5945,1549,38,94.5
5946,1549,39,24.75
5947,1549,40,86.16
5948,1549,41,97.99
5949,1549,42,5.46
5950,1549,43,27.93
5951,1549,44,32.78
5952,1549,45,10.89
5953,1549,46,22.08
5954,1549,47,60.0
5955,1549,48,21.51
5956,1549,49,35.91
5957,1549,50,41.6
5958,1549,51,79.68
5959,1549,52,26.97
5960,1549,53,20.79
5961,1549,54,49.3
5962,1549,55,21.84
5963,1549,56,25.44
5964,1549,57,45.77
5965,1549,58,56.25
5966,1549,59,83.7
5967,1549,60,27.86
5968,1549,61,7.74
5969,1549,62,149.5
5970,1549,63,102.33
5971,1549,64,44.6
5972,1549,65,31.96
5973,1549,66,71.82
5974,1549,67,12.5
5975,1549,68,62.16
5976,1549,69,91.77
5977,1549,70,59.5
5978,1549,71,289.96
5979,1549,72,30.72
5980,1549,73,11.97
5981,1549,74,23.75
5982,1549,75,52.74
5983,1549,76,10.83
5984,1549,77,18.88
5985,1549,78,53.2
5986,1549,79,42.84
5987,1549,80,253.98
5988,1549,81,179.5
5989,1549,82,207.74
5990,1549,83,6.72
5991,1549,84,80.0
5992,1549,85,49.9
5993,1549,86,55.47
5994,1549,87,109.89
5995,1549,88,59.85
5996,1549,89,113.98
5997,1549,90,57.42
5998,1549,91,113.9
5999,1549,92,29.88
6000,1549,93,29.95
6001,1549,94,55.72
6002,1549,95,44.85
6003,1549,96,79.75
6004,1549,97,125.79
6005,1549,98,109.78
6006,1549,99,104.79
6007,1549,100,61.69
6008,1568,1,36.0
6009,1568,2,12.5
6010,1568,3,34.3
6011,1568,4,65.78
6012,1568,5,40.25
6013,1568,6,31.84
6014,1568,7,36.0
6015,1568,8,3.78
6016,1568,9,80.73
6017,1568,10,21.48
6018,1568,11,224.55
6019,1568,12,64.8
6020,1568,14,24.75
6021,1568,15,59.6
6022,1568,16,94.2
6023,1568,17,63.0
6024,1568,18,34.92
6025,1568,19,24.15
6026,1568,20,11.12
6027,1568,21,107.64
6028,1568,22,78.12
6029,1568,23,200.87
6030,1568,24,120.4
6031,1568,25,39.95
6032,1568,26,68.54
6033,1568,27,34.4
6034,1568,28,72.25
6035,1568,29,37.1
6036,1568,30,74.4
6037,1568,31,69.72
6038,1568,32,21.63
6039,1568,33,11.98
6040,1568,34,49.75
6041,1568,35,81.51
6042,1568,36,40.63
6043,1568,38,59.5
6044,1568,39,66.0
6045,1568,40,125.65
6046,1568,41,23.9
6047,1568,42,11.7
6048,1568,43,55.86
6049,1568,44,38.74
6050,1568,45,15.84
6051,1568,46,17.25
6052,1568,47,65.0
6053,1568,48,40.63
6054,1568,49,115.71
6055,1568,50,80.6
6056,1568,51,22.41
6057,1568,52,10.44
6058,1568,53,8.91
6059,1568,54,27.2
6060,1568,55,10.14
6061,1568,56,20.67
6062,1568,57,21.89
6063,1568,58,40.5
6064,1568,59,50.22
6065,1568,60,31.84
6066,1568,61,14.19
6067,1568,62,175.5
6068,1568,64,196.24
6069,1568,65,119.85
6070,1568,66,135.66
6071,1568,67,150.0
6072,1568,68,18.13
6073,1568,69,75.81
6074,1568,70,94.5
6075,1568,71,243.83
6076,1568,72,157.44
6077,1568,73,31.92
6078,1568,74,17.1
6079,1568,75,175.8
6080,1568,76,5.13
6081,1568,77,15.93
6082,1568,78,30.4
6083,1568,79,53.55
6084,1568,80,114.54
6085,1568,82,215.73
6086,1568,83,5.25
6087,1568,84,50.0
6088,1568,85,209.58
6089,1568,86,21.93
6090,1568,87,109.89
